CLIENT_CODE,FILE_NBR,SUBMISSION_NUMBER,LINE_NUMBER,INPATIENT_REVENUE,OUTPATIENT_REVENUE,TOTAL_REVENUE,INPATIENT_DEDUCTION,OUTPATIENT_DEDUCTION,TOTAL_DEDUCTION,NET_INPATIENT_REVENUE,NET_OUTPATIENT_REVENUE,NET_PATIENT_REVENUE
23,23960034,2.39600340101202e+37,20,,,,,,,,,
23,23960034,2.39600340101202e+37,21,345391095,364532094,709923189,309016437,330210334,639226771,36374658,34321760,70696418
23,23960034,2.39600340101202e+37,22,,,372072237,,,320082646,,,51989591
23,23960041,2.39600410701202e+37,1,,,,387605,2951762,3339367,-387605,-2951762,-3339367
23,23960041,2.39600410701202e+37,2,11765580,38725077,50490657,,,,11765580,38725077,50490657
23,23960041,2.39600410701202e+37,3,,,,0,0,0,0,0,0
23,23960041,2.39600410701202e+37,4,,,,9507322,30954385,40461707,-9507322,-30954385,-40461707
23,23960041,2.39600410701202e+37,5,92695075,149430032,242125107,74919728,134322259,209241987,17775347,15107773,32883120
23,23960041,2.39600410701202e+37,6,9510030,13555605,23065635,7970968,12475637,20446605,1539062,1079968,2619030
23,23960041,2.39600410701202e+37,7,18249937,35039210,53289147,13967314,29258923,43226237,4282623,5780287,10062910
23,23960041,2.39600410701202e+37,8,,,,,,,,,
23,23960041,2.39600410701202e+37,9,,,,,,,,,
23,23960041,2.39600410701202e+37,10,30744326,52446388,83190714,24839214,46300173,71139387,5905112,6146215,12051327
23,23960041,2.39600410701202e+37,11,15209224,33385401,48594625,11563152,29418492,40981644,3646072,3966909,7612981
23,23960041,2.39600410701202e+37,12,,,,,,,,,
23,23960041,2.39600410701202e+37,13,47395388,134756624,182152012,28849385,89032820,117882205,18546003,45723804,64269807
23,23960041,2.39600410701202e+37,14,4063891,25438575,29502466,2100183,17376242,19476425,1963708,8062333,10026041
23,23960041,2.39600410701202e+37,15,,,,5076283,13081591,18157874,-5076283,-13081591,-18157874
23,23960041,2.39600410701202e+37,16,,,,,,,,,
23,23960041,2.39600410701202e+37,17,,,,,,,,,
23,23960041,2.39600410701202e+37,18,,,,,,,,,
23,23960041,2.39600410701202e+37,19,229633451,482776912,712410363,179181154,405172284,584353438,50452297,77604628,128056925
23,23960041,2.39600410701202e+37,20,,,,,,,,,
23,23960041,2.39600410701202e+37,21,229633451,482776912,712410363,179181154,405172284,584353438,50452297,77604628,128056925
23,23960041,2.39600410701202e+37,22,,,313937351,,,230003236,,,83934115
23,23960042,2.39600420101202e+37,1,,,,349866,17507,367373,-349866,-17507,-367373
23,23960042,2.39600420101202e+37,2,484507,23282,507789,,,,484507,23282,507789
23,23960042,2.39600420101202e+37,3,,,,,,,,,
23,23960042,2.39600420101202e+37,4,,,,374947,14359,389306,-374947,-14359,-389306
23,23960042,2.39600420101202e+37,5,39004603,393803,39398406,8996008,274420,9270428,30008595,119383,30127978
23,23960042,2.39600420101202e+37,6,136057,,136057,74144,,74144,61913,,61913
23,23960042,2.39600420101202e+37,7,,,,,,,,,
23,23960042,2.39600420101202e+37,8,,,,,,,,,
23,23960042,2.39600420101202e+37,9,,,,,,,,,
23,23960042,2.39600420101202e+37,10,4333395,52252,4385647,1366515,34160,1400675,2966880,18092,2984972
23,23960042,2.39600420101202e+37,11,,,,,,,,,
23,23960042,2.39600420101202e+37,12,,,,,,,,,
23,23960042,2.39600420101202e+37,13,2778978,139442,2918420,1100144,88664,1188808,1678834,50778,1729612
23,23960042,2.39600420101202e+37,14,919080,66453,985533,257031,38264,295295,662049,28189,690238
23,23960042,2.39600420101202e+37,15,,,,,,,,,
23,23960042,2.39600420101202e+37,16,,,,,,,,,
23,23960042,2.39600420101202e+37,17,,,,43825,,43825,-43825,,-43825
23,23960042,2.39600420101202e+37,18,,,,,,,,,
23,23960042,2.39600420101202e+37,19,47656620,675232,48331852,12562480,467374,13029854,35094140,207858,35301998
23,23960042,2.39600420101202e+37,20,,,,,,,,,
23,23960042,2.39600420101202e+37,21,47656620,675232,48331852,12562480,467374,13029854,35094140,207858,35301998
23,23960042,2.39600420101202e+37,22,,,7304067,,,2589483,,,4714584
23,23960043,2.39600430101202e+37,1,,,,845109,,845109,-845109,,-845109
23,23960043,2.39600430101202e+37,2,237028,,237028,,,,237028,,237028
23,23960043,2.39600430101202e+37,3,,,,,,,,,
23,23960043,2.39600430101202e+37,4,,,,,,,,,
23,23960043,2.39600430101202e+37,5,114683503,,114683503,91510109,,91510109,23173394,,23173394
23,23960043,2.39600430101202e+37,6,3547478,,3547478,3267879,,3267879,279599,,279599
23,23960043,2.39600430101202e+37,7,,,,,,,,,
23,23960043,2.39600430101202e+37,8,,,,,,,,,
23,23960043,2.39600430101202e+37,9,,,,,,,,,
23,23960043,2.39600430101202e+37,10,92182093,,92182093,74240587,,74240587,17941506,,17941506
23,23960043,2.39600430101202e+37,11,,,,,,,,,
23,23960043,2.39600430101202e+37,12,43690384,,43690384,33115445,,33115445,10574939,,10574939
23,23960043,2.39600430101202e+37,13,,,,,,,,,
23,23960043,2.39600430101202e+37,14,2683413,,2683413,2562390,,2562390,121023,,121023
23,23960043,2.39600430101202e+37,15,,,,,,,,,
23,23960043,2.39600430101202e+37,16,,,,,,,,,
23,23960043,2.39600430101202e+37,17,,,,,,,,,
23,23960043,2.39600430101202e+37,18,,,,,,,,,
23,23960043,2.39600430101202e+37,19,257023899,0,257023899,205541519,0,205541519,51482380,0,51482380
23,23960043,2.39600430101202e+37,20,,,,,,,,,
23,23960043,2.39600430101202e+37,21,257023899,0,257023899,205541519,0,205541519,51482380,0,51482380
23,23960043,2.39600430101202e+37,22,,,135872477,,,107356032,,,28516445
23,23960045,2.39600450101202e+37,1,,,,23583,,23583,-23583,,-23583
23,23960045,2.39600450101202e+37,2,,,,,,,,,
23,23960045,2.39600450101202e+37,3,,,,,,,,,
23,23960045,2.39600450101202e+37,4,,,,,,,,,
23,23960045,2.39600450101202e+37,5,233066,,233066,179602,,179602,53464,,53464
23,23960045,2.39600450101202e+37,6,,,,-2477,,-2477,2477,,2477
23,23960045,2.39600450101202e+37,7,,,,,,,,,
23,23960045,2.39600450101202e+37,8,,,,,,,,,
23,23960045,2.39600450101202e+37,9,,,,,,,,,
23,23960045,2.39600450101202e+37,10,,,,11268,,11268,-11268,,-11268
23,23960045,2.39600450101202e+37,11,,,,,,,,,
23,23960045,2.39600450101202e+37,12,,,,-20106,,-20106,20106,,20106
23,23960045,2.39600450101202e+37,13,,,,,,,,,
23,23960045,2.39600450101202e+37,14,-233066,,-233066,-191792,,-191792,-41274,,-41274
23,23960045,2.39600450101202e+37,15,,,,,,,,,
23,23960045,2.39600450101202e+37,16,,,,,,,,,
23,23960045,2.39600450101202e+37,17,,,,,,,,,
23,23960045,2.39600450101202e+37,18,,,,,,,,,
23,23960045,2.39600450101202e+37,19,0,0,0,78,0,78,-78,0,-78
23,23960045,2.39600450101202e+37,20,,,,,,,,,
23,23960045,2.39600450101202e+37,21,0,0,0,78,0,78,-78,0,-78
23,23960045,2.39600450101202e+37,22,,,0,,,-8838,,,8838
23,23960046,2.39600460101202e+37,1,,,,9344288,7731678,17075966,-9344288,-7731678,-17075966
23,23960046,2.39600460101202e+37,2,29242741,40724531,69967272,,,,29242741,40724531,69967272
23,23960046,2.39600460101202e+37,3,,,,,,,,,
23,23960046,2.39600460101202e+37,4,,,,7501358,9586017,17087375,-7501358,-9586017,-17087375
23,23960046,2.39600460101202e+37,5,234322520,139935423,374257943,202226924,137262502,339489426,32095596,2672921,34768517
23,23960046,2.39600460101202e+37,6,1718527,3199937,4918464,4897169,7345249,12242418,-3178642,-4145312,-7323954
23,23960046,2.39600460101202e+37,7,7777980,8639159,16417139,6608938,6851220,13460158,1169042,1787939,2956981
23,23960046,2.39600460101202e+37,8,2100705,2775741,4876446,,,,2100705,2775741,4876446
23,23960046,2.39600460101202e+37,9,,,,,,,,,
23,23960046,2.39600460101202e+37,10,137393038,69960887,207353925,121867772,67772492,189640264,15525266,2188395,17713661
23,23960046,2.39600460101202e+37,11,11422996,24727495,36150491,11224870,23985204,35210074,198126,742291,940417
23,23960046,2.39600460101202e+37,12,110916746,146227383,257144129,82985067,121663612,204648679,27931679,24563771,52495450
23,23960046,2.39600460101202e+37,13,,,,,,,,,
23,23960046,2.39600460101202e+37,14,4723655,10302541,15026196,1391805,1680612,3072417,3331850,8621929,11953779
23,23960046,2.39600460101202e+37,15,,,,129541,107185,236726,-129541,-107185,-236726
23,23960046,2.39600460101202e+37,16,,,,424937,754844,1179781,-424937,-754844,-1179781
23,23960046,2.39600460101202e+37,17,,,,18896435,15635346,34531781,-18896435,-15635346,-34531781
23,23960046,2.39600460101202e+37,18,,,,,,,,,
23,23960046,2.39600460101202e+37,19,539618908,446493097,986112005,467499104,400375961,867875065,72119804,46117136,118236940
23,23960046,2.39600460101202e+37,20,,960822,960822,,,,,960822,960822
23,23960046,2.39600460101202e+37,21,539618908,445532275,985151183,467499104,400375961,867875065,72119804,45156314,117276118
23,23960046,2.39600460101202e+37,22,,,500648545,,,429499017,,,71149528
23,23960047,2.39600470701202e+37,1,,,,83002,,83002,-83002,,-83002
23,23960047,2.39600470701202e+37,2,51957,,51957,,,,51957,,51957
23,23960047,2.39600470701202e+37,3,,,,,,,,,
23,23960047,2.39600470701202e+37,4,,,,0,,0,0,,0
23,23960047,2.39600470701202e+37,5,380764,,380764,53691,,53691,327073,,327073
23,23960047,2.39600470701202e+37,6,,,,,,,,,
23,23960047,2.39600470701202e+37,7,,,,,,,,,
23,23960047,2.39600470701202e+37,8,,,,,,,,,
23,23960047,2.39600470701202e+37,9,,,,,,,,,
23,23960047,2.39600470701202e+37,10,198229,,198229,100961,,100961,97268,,97268
23,23960047,2.39600470701202e+37,11,143648,,143648,67434,,67434,76214,,76214
23,23960047,2.39600470701202e+37,12,109300,,109300,46802,,46802,62498,,62498
23,23960047,2.39600470701202e+37,13,,,,,,,,,
23,23960047,2.39600470701202e+37,14,,,,,,,,,
23,23960047,2.39600470701202e+37,15,,,,,,,,,
23,23960047,2.39600470701202e+37,16,,,,,,,,,
23,23960047,2.39600470701202e+37,17,,,,,,,,,
23,23960047,2.39600470701202e+37,18,,,,,,,,,
23,23960047,2.39600470701202e+37,19,883898,0,883898,351890,0,351890,532008,0,532008
23,23960047,2.39600470701202e+37,20,,,,,,,,,
23,23960047,2.39600470701202e+37,21,883898,0,883898,351890,0,351890,532008,0,532008
23,23960047,2.39600470701202e+37,22,,,451177,,,215197,,,235980
23,23960050,2.39600500501202e+37,1,,,,15445589,40569491,56015080,-15445589,-40569491,-56015080
23,23960050,2.39600500501202e+37,2,29306775,63119682,92426457,,,,29306775,63119682,92426457
23,23960050,2.39600500501202e+37,3,,,,,,,,,
23,23960050,2.39600500501202e+37,4,,,,8654178,10386997,19041175,-8654178,-10386997,-19041175
23,23960050,2.39600500501202e+37,5,65771197,53584347,119355544,54985910,49112926,104098836,10785287,4471421,15256708
23,23960050,2.39600500501202e+37,6,17039671,14753691,31793362,15368689,13967232,29335921,1670982,786459,2457441
23,23960050,2.39600500501202e+37,7,,,,,,,,,
23,23960050,2.39600500501202e+37,8,,,,,,,,,
23,23960050,2.39600500501202e+37,9,,,,,,,,,
23,23960050,2.39600500501202e+37,10,94624908,81939204,176564112,80150509,74152677,154303186,14474399,7786527,22260926
23,23960050,2.39600500501202e+37,11,65397094,73103112,138500206,59406705,67106425,126513130,5990389,5996687,11987076
23,23960050,2.39600500501202e+37,12,149994166,335217256,485211422,106313195,261680171,367993366,43680971,73537085,117218056
23,23960050,2.39600500501202e+37,13,45289104,88775068,134064172,29502466,65617198,95119664,15786638,23157870,38944508
23,23960050,2.39600500501202e+37,14,1177421,7030609,8208030,684495,4018457,4702952,492926,3012152,3505078
23,23960050,2.39600500501202e+37,15,,,,,,,,,
23,23960050,2.39600500501202e+37,16,,,,,,,,,
23,23960050,2.39600500501202e+37,17,,,,8892161,21957146,30849307,-8892161,-21957146,-30849307
23,23960050,2.39600500501202e+37,18,,,,,,,,,
23,23960050,2.39600500501202e+37,19,468600336,717522969,1186123305,379403897,608568720,987972617,89196439,108954249,198150688
23,23960050,2.39600500501202e+37,20,,,,,,,,,
23,23960050,2.39600500501202e+37,21,468600336,717522969,1186123305,379403897,608568720,987972617,89196439,108954249,198150688
23,23960050,2.39600500501202e+37,22,,,934339912,,,743929346,,,190410566
23,23960059,2.39600590101202e+37,1,,,,279418,,279418,-279418,,-279418
23,23960059,2.39600590101202e+37,2,,,,,,,,,
23,23960059,2.39600590101202e+37,3,,,,,,,,,
23,23960059,2.39600590101202e+37,4,,,,,,,,,
23,23960059,2.39600590101202e+37,5,47637221,,47637221,35165475,,35165475,12471746,,12471746
23,23960059,2.39600590101202e+37,6,1811448,,1811448,1478886,,1478886,332562,,332562
23,23960059,2.39600590101202e+37,7,,,,,,,,,
23,23960059,2.39600590101202e+37,8,,,,,,,,,
23,23960059,2.39600590101202e+37,9,,,,,,,,,
23,23960059,2.39600590101202e+37,10,19143859,,19143859,14269098,,14269098,4874761,,4874761
23,23960059,2.39600590101202e+37,11,,,,,,,,,
23,23960059,2.39600590101202e+37,12,18073612,,18073612,12563187,,12563187,5510425,,5510425
23,23960059,2.39600590101202e+37,13,,,,,,,,,
23,23960059,2.39600590101202e+37,14,1290354,,1290354,727431,,727431,562923,,562923
23,23960059,2.39600590101202e+37,15,,,,,,,,,
23,23960059,2.39600590101202e+37,16,,,,,,,,,
23,23960059,2.39600590101202e+37,17,,,,,,,,,
23,23960059,2.39600590101202e+37,18,,,,,,,,,
23,23960059,2.39600590101202e+37,19,87956494,0,87956494,64483495,0,64483495,23472999,0,23472999
23,23960059,2.39600590101202e+37,20,,,,,,,,,
23,23960059,2.39600590101202e+37,21,87956494,0,87956494,64483495,0,64483495,23472999,0,23472999
23,23960059,2.39600590101202e+37,22,,,37217471,,,26832285,,,10385186
23,23960060,2.39600600101202e+37,1,,,,273622,,273622,-273622,,-273622
23,23960060,2.39600600101202e+37,2,42414,,42414,,,,42414,,42414
23,23960060,2.39600600101202e+37,3,,,,,,,,,
23,23960060,2.39600600101202e+37,4,,,,32920,,32920,-32920,,-32920
23,23960060,2.39600600101202e+37,5,13069244,,13069244,10158925,,10158925,2910319,,2910319
23,23960060,2.39600600101202e+37,6,,,,,,,,,
23,23960060,2.39600600101202e+37,7,,,,,,,,,
23,23960060,2.39600600101202e+37,8,,,,,,,,,
23,23960060,2.39600600101202e+37,9,,,,,,,,,
23,23960060,2.39600600101202e+37,10,13679211,,13679211,10521646,,10521646,3157565,,3157565
23,23960060,2.39600600101202e+37,11,,,,27034,,27034,-27034,,-27034
23,23960060,2.39600600101202e+37,12,,,,,,,,,
23,23960060,2.39600600101202e+37,13,4252586,,4252586,3035517,,3035517,1217069,,1217069
23,23960060,2.39600600101202e+37,14,,,,,,,,,
23,23960060,2.39600600101202e+37,15,,,,,,,,,
23,23960060,2.39600600101202e+37,16,,,,,,,,,
23,23960060,2.39600600101202e+37,17,,,,,,,,,
23,23960060,2.39600600101202e+37,18,,,,,,,,,
23,23960060,2.39600600101202e+37,19,31043455,0,31043455,24049664,0,24049664,6993791,0,6993791
23,23960060,2.39600600101202e+37,20,,,,,,,,,
23,23960060,2.39600600101202e+37,21,31043455,0,31043455,24049664,0,24049664,6993791,0,6993791
23,23960060,2.39600600101202e+37,22,,,17931797,,,13584197,,,4347600
23,23960061,2.39600610101202e+37,1,,,,2161911,,2161911,-2161911,,-2161911
23,23960061,2.39600610101202e+37,2,3873820,107088,3980908,,,,3873820,107088,3980908
23,23960061,2.39600610101202e+37,3,,,,,,,,,
23,23960061,2.39600610101202e+37,4,,,,3860415,76921,3937336,-3860415,-76921,-3937336
23,23960061,2.39600610101202e+37,5,16898880,1639100,18537980,10882163,1163048,12045211,6016717,476052,6492769
23,23960061,2.39600610101202e+37,6,,,,,,,,,
23,23960061,2.39600610101202e+37,7,15679400,1809675,17489075,8834691,1346698,10181389,6844709,462977,7307686
23,23960061,2.39600610101202e+37,8,,,,,,,,,
23,23960061,2.39600610101202e+37,9,,,,,,,,,
23,23960061,2.39600610101202e+37,10,6782600,918600,7701200,4237682,636281,4873963,2544918,282319,2827237
23,23960061,2.39600610101202e+37,11,,,,,,,,,
23,23960061,2.39600610101202e+37,12,15979610,4097337,20076947,9638393,2520123,12158516,6341217,1577214,7918431
23,23960061,2.39600610101202e+37,13,,,,,,,,,
23,23960061,2.39600610101202e+37,14,,,,,,,,,
23,23960061,2.39600610101202e+37,15,,,,,,,,,
23,23960061,2.39600610101202e+37,16,,,,,,,,,
23,23960061,2.39600610101202e+37,17,,,,,,,,,
23,23960061,2.39600610101202e+37,18,,,,,,,,,
23,23960061,2.39600610101202e+37,19,59214310,8571800,67786110,39615255,5743071,45358326,19599055,2828729,22427784
23,23960061,2.39600610101202e+37,20,,,,,,,,,
23,23960061,2.39600610101202e+37,21,59214310,8571800,67786110,39615255,5743071,45358326,19599055,2828729,22427784
23,23960061,2.39600610101202e+37,22,,,27778147,,,17032479,,,10745668
23,23960064,2.39600641001202e+37,1,,,,7225276,44231404,51456680,-7225276,-44231404,-51456680
23,23960064,2.39600641001202e+37,2,34691064,55186343,89877407,,,,34691064,55186343,89877407
23,23960064,2.39600641001202e+37,3,,,,,,,,,
23,23960064,2.39600641001202e+37,4,,,,32184485,27165264,59349749,-32184485,-27165264,-59349749
23,23960064,2.39600641001202e+37,5,106779343,49360145,156139488,84761670,46758437,131520107,22017673,2601708,24619381
23,23960064,2.39600641001202e+37,6,8272330,15249989,23522319,7630850,13486370,21117220,641480,1763619,2405099
23,23960064,2.39600641001202e+37,7,2281516,3945041,6226557,995864,1846174,2842038,1285652,2098867,3384519
23,23960064,2.39600641001202e+37,8,,,,,,,,,
23,23960064,2.39600641001202e+37,9,,,,,,,,,
23,23960064,2.39600641001202e+37,10,161864540,138221832,300086372,132823965,122916357,255740322,29040575,15305475,44346050
23,23960064,2.39600641001202e+37,11,44156992,68288447,112445439,41152426,64016521,105168947,3004566,4271926,7276492
23,23960064,2.39600641001202e+37,12,63480633,194149661,257630294,42372443,115600240,157972683,21108190,78549421,99657611
23,23960064,2.39600641001202e+37,13,28430205,65412364,93842569,18499730,18898186,37397916,9930475,46514178,56444653
23,23960064,2.39600641001202e+37,14,20911635,52256257,73167892,996599,24777039,25773638,19915036,27479218,47394254
23,23960064,2.39600641001202e+37,15,,,,,,,,,
23,23960064,2.39600641001202e+37,16,,,,,,,,,
23,23960064,2.39600641001202e+37,17,,,,1116538,3454472,4571010,-1116538,-3454472,-4571010
23,23960064,2.39600641001202e+37,18,,,,,,,,,
23,23960064,2.39600641001202e+37,19,470868258,642070079,1112938337,369759846,483150464,852910310,101108412,158919615,260028027
23,23960064,2.39600641001202e+37,20,,,,,,,,,
23,23960064,2.39600641001202e+37,21,470868258,642070079,1112938337,369759846,483150464,852910310,101108412,158919615,260028027
23,23960064,2.39600641001202e+37,22,,,764004674,,,556279868,,,207724806
23,23960071,2.39600710101202e+37,1,,,,409546,,409546,-409546,,-409546
23,23960071,2.39600710101202e+37,2,299858,,299858,,,,299858,,299858
23,23960071,2.39600710101202e+37,3,,,,,,,,,
23,23960071,2.39600710101202e+37,4,,,,,,,,,
23,23960071,2.39600710101202e+37,5,45592469,,45592469,32945950,,32945950,12646519,,12646519
23,23960071,2.39600710101202e+37,6,3377947,,3377947,2793851,,2793851,584096,,584096
23,23960071,2.39600710101202e+37,7,,,,,,,,,
23,23960071,2.39600710101202e+37,8,,,,,,,,,
23,23960071,2.39600710101202e+37,9,,,,,,,,,
23,23960071,2.39600710101202e+37,10,23816510,,23816510,17249791,,17249791,6566719,,6566719
23,23960071,2.39600710101202e+37,11,,,,,,,,,
23,23960071,2.39600710101202e+37,12,15353926,,15353926,10020981,,10020981,5332945,,5332945
23,23960071,2.39600710101202e+37,13,,,,,,,,,
23,23960071,2.39600710101202e+37,14,1959696,,1959696,1563395,,1563395,396301,,396301
23,23960071,2.39600710101202e+37,15,,,,,,,,,
23,23960071,2.39600710101202e+37,16,,,,,,,,,
23,23960071,2.39600710101202e+37,17,,,,,,,,,
23,23960071,2.39600710101202e+37,18,,,,,,,,,
23,23960071,2.39600710101202e+37,19,90400406,0,90400406,64983514,0,64983514,25416892,0,25416892
23,23960071,2.39600710101202e+37,20,,,,,,,,,
23,23960071,2.39600710101202e+37,21,90400406,0,90400406,64983514,0,64983514,25416892,0,25416892
23,23960071,2.39600710101202e+37,22,,,39170436,,,27270772,,,11899664
23,23960072,2.39600720101202e+37,1,,,,421243,,421243,-421243,,-421243
23,23960072,2.39600720101202e+37,2,1099514,,1099514,,,,1099514,,1099514
23,23960072,2.39600720101202e+37,3,,,,,,,,,
23,23960072,2.39600720101202e+37,4,,,,,,,,,
23,23960072,2.39600720101202e+37,5,68829980,,68829980,54152133,,54152133,14677847,,14677847
23,23960072,2.39600720101202e+37,6,2801810,,2801810,2514698,,2514698,287112,,287112
23,23960072,2.39600720101202e+37,7,,,,,,,,,
23,23960072,2.39600720101202e+37,8,,,,,,,,,
